__event__,mu1_px,mu1_py,mu1_pz,mu1_E,mu1_muonID,mu2_px,mu2_py,mu2_pz,mu2_E,mu2_muonID,K_px,K_py,K_pz,K_E,K_kaonID,Mbc,deltaE,jpsi_InvM,InvM
609,-0.17957902166826262,-1.2976927086330927,-0.6510114484289348,1.4667087605245357,0.0,-1.3928716794934184,0.48246353443958934,1.7036690825050462,2.2553302665980874,0.0,1.4005466604041221,0.800254518660612,0.9737509963365293,1.9477798196411347,0.0,5.278295818362017,0.013947796666665901,3.0997236345850445,5.29251722511789
613,0.6936181064386501,1.843789421634215,1.4570075568477805,2.4524885770931464,0.0,-1.318262026240568,-0.29473016822783565,0.019155490558544264,1.3550687310469132,0.0,1.0213906220106383,-1.3669789883812866,0.747799511041897,1.9273794246205662,0.0,5.276610421994171,-0.007885863788522407,3.086854501775782,5.268104848877105
619,0.5230744831239924,1.555853394034252,-0.0463722611757551,1.6454788896795192,0.0,1.1218649907635525,-1.3194904675783514,0.9306350434287305,1.9689797933802404,0.0,-1.5608039332284118,-0.45525865334148596,1.1052961351897648,2.027009098701339,0.0,5.2790986838741825,-0.004063456419066469,3.085562768396082,5.273786108501349
620,1.159748085619431,-0.6066721349964559,2.4158701253175554,2.7496652259924317,0.0,-1.3394056248217037,-0.3665311574356411,0.18138197800373196,1.404427153778626,0.0,0.22865432375683,1.2543512174564242,-0.5948750178774711,1.4910643995920594,0.0,5.276486439641922,-0.006235774227717705,3.087290645804542,5.270373443185665
629,1.5388975702687062,-0.706164834409423,0.515965085641805,1.7732056186150065,0.0,-1.234712899797833,-0.771944191476798,2.1184879023938756,2.572852203960072,0.0,-0.41984002265992953,1.3238878456880243,-0.20083784593810788,1.4876146992005783,0.0,5.280082723439535,0.018191269575894786,3.1097494183358436,5.298310305990209
630,2.2712846384886847,0.045286548262224724,0.13845154843955568,2.278402357553325,0.0,-0.6825728407278586,0.42475711446228565,1.2877606990527966,1.5217804041193428,0.0,-1.6674904600967684,-0.36042298302721043,0.6801588756015867,1.9017787036342002,0.0,5.2833990749899575,0.013597597947097917,3.1084339185520746,5.296918205200424
635,-1.64614796657542,-0.8930379467947033,0.4145966615489728,1.9210346132212974,0.0,1.0550135712018525,0.45564195206101765,-0.56070031881724,1.2830478411075996,0.0,0.7879068854147855,0.6274990387658077,2.222577344639296,2.4896022447308535,0.0,5.281860086428591,0.011643517035035522,3.115131291915058,5.294472957507251
641,-0.4696357990121999,-1.4931587425654627,-0.8779953943349358,1.7978098947992018,0.0,-0.7057986091353348,0.8426828099790904,1.1253415981306554,1.5766494215664886,0.0,1.2796840106351475,0.3026228249250671,1.8311148439470784,2.3077847155428555,0.0,5.275055147858012,0.0012422222953230033,3.085616720615798,5.275985893370806
647,1.3080446127619518,1.2390695761139465,2.40767899001018,3.009045684849975,0.0,-0.39584396515038905,-1.2480627171146008,0.7301312645880239,1.502866709085482,0.0,-0.8949602751697449,0.31427023184520675,-0.7449564954574815,1.3032255496303156,0.0,5.277984804071322,0.014029447536577422,3.11115884496416,5.291180289635577
658,-0.7437407760033954,1.8054634051244418,1.7149529752892911,2.6009759413993674,0.0,1.147117696340286,-0.1253077598857239,-0.3370600747482048,1.2067950236411091,0.0,-0.03963422050649349,-1.6684290955493362,0.9101615842706117,1.9640105926704474,0.0,5.281612663001403,0.005860211905296175,3.1007894067085155,5.286380875496722
660,-0.6577362405840157,2.2786285346516655,1.4344212705309356,2.773714663336701,0.0,0.21766145822876298,-0.812457588002166,-0.23237204911103407,0.8789905022579519,0.0,0.3896908100427378,-1.7066123210511928,0.8937196594203424,2.026533086766391,0.0,5.279772503698735,-0.006921104941892686,3.0909561040528484,5.272679520508752
661,1.0115623544766519,-0.28018711372310345,2.0876881890959402,2.3390957401809302,0.0,0.8117266776353285,0.16878895495475263,-1.1118902479322288,1.3909901240114741,0.0,-1.4508033138989371,0.06645083327212155,1.4080233413231777,2.082184592898186,0.0,5.27963487769825,0.005608876666520324,3.1023485439053813,5.2876382333882
662,-1.6408898359493351,-0.1248674375744697,1.240621502791605,2.063593161218608,0.0,0.9758571437536347,1.4528992369618365,0.6955895533613534,1.8863249655549261,0.0,0.5987389745249073,-1.5844962297107787,0.23920175620996192,1.7804637379305819,0.0,5.279766144461434,0.014272445913544374,3.1059624937162527,5.294779178597851
670,-0.4302114878491353,1.1233942987056584,-0.9549385376221542,1.539534987075234,0.0,0.9135329202495469,0.5986155978384314,1.8365308304245156,2.1393672458476933,0.0,-0.29235525849515454,-1.47931123860156,1.2654299428900189,2.0294982775342008,0.0,5.281419814384765,-0.004457063311401832,3.0916337069360917,5.280223592717129
671,1.2318944215512106,0.9604255248645204,1.0435937815430822,1.8815506176254544,0.0,0.03636997288202588,-1.5647925640247922,-0.2982309228263284,1.5968731689885778,0.0,-1.3415993069960583,0.8224699857319453,1.6151939431030857,2.3084440716916026,0.0,5.281003194783329,0.0032021082473150386,3.093559787028114,5.278509665631872
680,1.9640204468544775,0.657894798114938,2.149663934322018,2.9870421159945217,0.0,-0.9677209570000349,0.6358662996646152,0.07919880155212941,1.1654380905842163,0.0,-1.0582627547542163,-1.139274409686861,0.13533354583734672,1.6370395192619014,0.0,5.283295860852886,-0.0015486597002789537,3.0998116586411872,5.28217843455184
681,-2.030831634808592,0.9139078422621509,0.7322652562254622,2.3466744064129554,0.0,0.9485191682255256,-0.11435883996550816,-0.4095643739062925,1.044831672708006,0.0,1.3397810493826356,-0.5929628486358984,1.6208866840216494,2.2400019693997892,0.0,5.274635918878256,0.00041105073787051083,3.0963686380775446,5.275166572015163
685,-0.46808261590152855,0.5815307675821743,-0.7167260108944827,1.0402592151948022,0.0,1.8806317382205078,-0.008926344465948217,1.7328333983908093,2.5594395269584926,0.0,-1.4365286136612023,-0.8131808036879157,1.3767126133420093,2.205432401461873,0.0,5.280536225418632,0.00279025366947927,3.0987394151491703,5.283512849162457
689,-2.101732773019039,-0.45345815981370186,1.8563316787078523,2.8425404033028796,0.0,0.3243436579651465,0.5673216929769105,-0.6551728232431524,0.9313795312609462,0.0,1.609831773464027,0.12702716914803167,0.9256043427736291,1.9256569321264105,0.0,5.276050050329667,0.003367054212477072,3.10283936192973,5.279768078689527
705,-0.9416059666707234,-0.6323309033206518,-0.9168591577556275,1.4622785555685465,0.0,1.5570089573392334,0.2373432506226812,0.7122951256332217,1.7318015905416682,0.0,-0.5338152212577422,0.6431964940027757,2.256547562980656,2.4564983827934537,0.0,5.28114497435323,-0.026923345851539437,3.1025095406508707,5.258339767205459
706,-0.3069824133839518,-0.7142020910163275,-0.9116721842396501,1.2027604464757233,0.0,1.32508650123594,-0.3162586888661051,1.9358965383566014,2.3695427601993475,0.0,-1.2360506133699172,1.1412196581399194,1.3891698087824687,2.236898112319572,0.0,5.277471389947884,0.005058615936232691,3.1006336965655694,5.278501715638057
712,-0.06151340783710326,-1.2473387198237114,-0.47982650335697025,1.3420264325973696,0.0,-0.15194575677493352,1.7764984993560022,0.24450346742932422,1.8027701095680655,0.0,0.599400220819374,-0.575124273534983,2.3831710188283797,2.571627819113791,0.0,5.278893382756376,-0.009081423570576952,3.083633161247612,5.283293791471425
713,-0.7270465753047184,-1.555021965056368,0.09437867891327861,1.7224288260054639,0.0,0.709035386296003,1.1642558474500198,-0.36710046797885293,1.4156798021031576,0.0,0.3310163013698115,0.8217150297593245,2.8631020817218173,3.0374097340651494,0.0,5.274015662090708,0.11428600232614095,3.101665040906255,5.580615361742247
715,1.3036134333699065,2.1185408700888932,0.9634326943646899,2.6696422325138145,0.0,-1.0419888396478612,-0.31000298450975516,0.5755262243750472,1.2345998211769293,0.0,-0.31755001714458153,-1.5887946237154351,0.7253512604241501,1.8425411260168654,0.0,5.282328743426801,-0.00481676175338297,3.087953164901218,5.277025826446712
719,-1.041063771323067,1.22252082391195,-0.3445092306752853,1.645667415376295,0.0,1.6376699615325792,0.050966406842468476,0.6071398383217119,1.7505264785089436,0.0,-0.3073920492566624,-1.0351946613170417,2.0556442023898587,2.37392247681207,0.0,5.27914822336468,-0.007640110713260206,3.080170361473498,5.2706182434856865
720,-1.272727841795492,0.3313014697850374,-0.7730679593476826,1.52918101743521,0.0,1.178082067603973,-0.9978825829027486,0.5663364977106096,1.6478919039369329,0.0,0.4624345511358262,0.7354790606975934,2.3481998274709026,2.5519668048139232,0.0,5.279673241021622,0.025816183355623856,3.098026185742781,5.300565433114112
722,0.826234108760784,0.5334487800753362,0.8354763155330658,1.294764367910762,0.0,-1.3980813511284234,-2.067964737328254,1.5381896044218144,2.933990553752446,0.0,0.5332736755574871,1.2627209591894388,-0.22584295922347178,1.4743022269462607,0.0,5.279525962563446,-0.0028409031024052567,3.092948398578329,5.27601714635498
725,0.46826851265729713,-0.9768333644721404,2.616784858171546,2.8341145896027515,0.0,-1.0016485050858597,-0.6561035526395252,-0.4925679648133516,1.2990606185387839,0.0,0.44619887083493176,1.394205405075294,-0.041014871468871374,1.5454130010732214,0.0,5.278078018534441,-0.0018591490046713233,3.1015903500588604,5.27655570453185
726,-0.9673628144265574,1.310865183646693,-0.636056253090462,1.752110040117025,0.0,1.1987063558818032,-0.5423582570876405,0.6015618013415829,1.450548068368285,0.0,-0.43065531063166185,-0.815144033521666,2.3552416736954234,2.5769757689590027,0.0,5.280321267494862,0.00987730384799157,3.1002752075102866,5.289272151066847
728,1.497503023374406,-0.1413432198310942,0.6099989440681229,1.6265778843089531,0.0,-1.3588313215520964,-1.2357669459743563,0.1939835018838049,1.8499556198319909,0.0,-0.30516786810110424,1.5904825601462076,1.5894864328868825,2.322271797725467,0.0,5.277292962714391,-0.002277002937761452,3.086135963039324,5.274865012768748
729,2.545736267054487,0.3306848833905837,1.2965598012328576,2.877908379852215,0.0,-0.9100055880938736,0.45536127549203637,0.48401923334315666,1.1317695750359102,0.0,-1.324551158302222,-0.948384596076022,0.7216921263601253,1.8488984879146926,0.0,5.276645956600378,0.00863501719821258,3.100576105428973,5.2856759748440725
733,1.6158359840560554,-0.1296075695289676,0.5738008968139429,1.722827678494036,0.0,-1.006810250221106,-1.5262227163390376,1.7129365405792087,2.5076558661471315,0.0,-0.3665559570538125,1.3821232138832322,-0.035623147255282636,1.5131469978015761,0.0,5.279406036503521,-0.007362210065095631,3.0911384041859695,5.271438997741645
740,0.984253441821487,2.0813133367865766,0.5374518673743959,2.3665667631652396,0.0,-0.4674256645922391,-0.8629206554219409,-0.2575739050275621,1.0201111788307846,0.0,-0.24755462303133038,-1.400459667906469,1.707894173151684,2.2766620433940905,0.0,5.276814493402312,0.019250694246295552,3.1047808508293104,5.2930638866628135
742,-0.3656169531736342,1.5029489202477322,0.9233096502517707,1.8044931739191756,0.0,-0.9490853996841228,-1.1915088901708963,-0.4721617878074549,1.5982981499915594,0.0,1.4329821966123053,-0.5724156868970246,1.5419985946492192,2.236643543491628,0.0,5.277285245493674,-0.00925440947917977,3.0903102160382083,5.26768397014833
753,0.3815566870365865,2.159738403978481,1.7949566372991517,2.836033938438887,0.0,-0.9748574364413005,-0.7641173393790682,0.7163509711325114,1.434762954190761,0.0,0.7050217300208664,-1.1280653027060965,-0.34341953822387256,1.4598770244557966,0.0,5.281426864549805,0.01520148452608261,3.1037519647566083,5.296868621721897
754,-0.4480842601741005,-1.6466812496415795,0.7748612895599125,1.8772086595118915,0.0,1.659452008136325,0.6276011796440565,0.7949104689220611,1.9469747180565138,0.0,-1.169232644410379,1.2913961892493835,0.8456956292588129,1.998431177708949,0.0,5.2794952702013225,0.011125260147885285,3.1071303676662296,5.290786909556336
761,-0.7273867293588199,1.6944043784121887,1.7401769015364863,2.537612458871902,0.0,-0.39665592110459774,-0.7125919754958066,-0.6801504229384675,1.067188611381693,0.0,1.1745025804072873,-1.208633068618929,1.374528433260386,2.2300886978129,0.0,5.281402987279441,0.012410234649266272,3.105399675756936,5.297630335132256
763,-0.40869323044549466,1.4134915898963245,1.1039750699743838,1.8425290438947268,0.0,-1.2444217263424877,-1.6135953116367043,1.3475045525353522,2.4452418025593556,0.0,1.4141257262307905,0.2870047317949725,-0.030964555697454568,1.5253848923137419,0.0,5.275534639484931,0.003241799313851601,3.0987732947588458,5.279130498162855
767,1.6372375433120314,1.2111217108048014,0.738625319134304,2.168892257543116,0.0,-1.348445850782549,0.5426544059114817,1.2604510088335805,1.9268317138682516,0.0,-0.22968689516504437,-1.4945438421699164,0.07803109419632531,1.5925524160821363,0.0,5.279980724751755,0.00896308551250602,3.101534680720765,5.288801212757815
768,-0.7303219421966791,0.5319942365673388,-0.5192672108862098,1.0474684407882633,0.0,1.7614071019634603,1.0596301042731253,1.9792398977495007,2.855507870891569,0.0,-0.6697959917410653,-1.4336198797421584,0.7452647035105279,1.8174237504698658,0.0,5.279282770534037,-0.014982785868014936,3.0830665244363376,5.263497853184691
772,-0.8563922432398827,0.44528297039057907,-0.026836694864108963,0.9713745401973339,0.0,2.0674288290609097,0.6801586057846861,2.5361853701333414,3.343692212971251,0.0,-1.0062748891050155,-0.9324255397381886,-0.15167246676241247,1.4658540367656525,0.0,5.2830125434158015,-0.012816216808536396,3.096730849887427,5.270789839537419
777,1.651822416799302,0.22387899406548706,2.54881053307573,3.0473329199963213,0.0,-0.2191474246452087,1.0199090825526202,-0.4619659026868908,1.1457819673909717,0.0,-1.0888744588420571,-0.9979668796369119,0.1524993032992424,1.5647870455134052,0.0,5.2769325042163775,0.01161265883088447,3.1028576401061523,5.287735483925522
778,-1.1714202425233562,-0.3066456109727955,2.827843564293636,3.0780058204282765,0.0,0.45211240822844134,-0.8044931188144003,-0.46481958722711386,1.038670182355729,0.0,0.6464762684462558,1.3476486681075008,-0.21276256168952115,1.5884185173630416,0.0,5.280678267411494,0.006752243307388994,3.1001783752544423,5.2785640037272
780,-0.8024809812127607,-0.12329996396672624,-0.42874343801017206,0.9242095179721047,0.0,0.8397968877201328,1.592736826973123,2.4706707709580806,3.0589944691415325,0.0,0.35416450157390045,-1.6442610517977088,0.2432554901183936,1.7697223269303397,0.0,5.277080727419149,-0.01498288991135599,3.0880106215292833,5.262155474050945
783,-0.9599191659553954,-1.1971551911401408,0.6528810667353827,1.670940673780753,0.0,-0.4490867307729564,1.8139226452805084,1.4630698477979156,2.3756538732534778,0.0,1.3185047330563344,-0.8589535876875509,0.044444997234414474,1.6498328203189065,0.0,5.279786550315758,-0.01566285388938571,3.0873903941469427,5.264516090965876
793,-1.3879383045657145,0.3527312224970564,-0.528088503528488,1.5299781734766784,0.0,1.1948850377678868,1.10405614602569,1.0544036265437704,1.9415511648881096,0.0,0.29899473903804447,-1.2140686957194862,1.9804033251219426,2.393548612913782,0.0,5.277997766112142,0.017321596980128362,3.1008078523997793,5.295787575675098
795,-1.538839131211817,1.384052563234367,-0.23196947950074623,2.0853299259626197,0.0,-0.1011427396796305,-0.9020739512239315,1.3310094420929788,1.6145330883442361,0.0,1.5742642699753806,-0.312362004966397,1.1133577165497734,2.0147358137477163,0.0,5.283816133891018,-0.017652281754981125,3.0918042573832127,5.265818804181783
797,1.2270708888483162,-0.08758462758827075,0.22530266895009057,1.255109165385969,0.0,-0.9427206263705542,1.2387035907209907,2.905606942222168,3.2980030562281595,0.0,-0.351991989682426,-0.9123442205073246,-0.654138594802882,1.2758858173964471,0.0,5.276972771786724,-0.006579895459669416,3.085823386103975,5.2707907082606384
809,-0.7571589602966936,0.8669768944641018,1.2017074092037057,1.6673940791481563,0.0,-0.14804821479802163,-0.9768364395167196,-1.1639763939130643,1.5304027052414997,0.0,1.2145805887489352,0.04995091428973882,2.0952451185917087,2.472138788117584,0.0,5.283108094622898,-0.03243323049635283,3.064802031984421,5.243975710809057
811,0.4828518546160252,-0.7333496470726621,-0.6624228344794044,1.104950370450419,0.0,0.8456672080902563,1.8371834774399,1.5423201533900366,2.5456455572843315,0.0,-1.2613525999860393,-0.7814474777596725,1.3817222726747522,2.086754408435017,0.0,5.278930264868052,-0.015615326633964699,3.093415476577668,5.262491939076253
812,-0.7081294964475839,0.3265693481532993,-0.5370318401262522,0.9527128693120634,0.0,0.08339899365084293,-1.5325721688405625,2.5703052946062774,2.9955576848858643,0.0,1.0513840795341214,1.3758709315005027,0.22216720752839206,1.8142504103005836,0.0,5.275167486952945,0.0071815928749936475,3.099985229613678,5.28287297186198
815,1.6692098262086201,1.6131787934175805,0.24616824732883244,2.336743409231664,0.0,0.04209337446145251,-1.1731536512349243,0.6156916218597417,1.329774870404281,0.0,-1.4654637432544104,-0.149017710954527,1.3880852103922838,2.083335736891715,0.0,5.278477062749812,-0.0008763549893542333,3.0948946816346243,5.277636401496102
816,1.4022858048412188,0.7143178837734526,1.80453546529273,2.3966992832201695,0.0,-1.2646296524359144,0.9159278079071068,0.05544786132103765,1.566030032787952,0.0,0.2759962412780527,-1.6606856079329149,0.38961108338127354,1.797098881591566,0.0,5.278739734920815,0.008642245523247993,3.0930624670592928,5.286105462917109
821,-0.7226456613431765,-1.502850256375519,1.8499655326277853,2.4928521432303086,0.0,1.5929300634273564,0.21321043396767966,0.454897532883636,1.6736129578543673,0.0,-0.45321654897292274,1.3898754303495193,-0.16609475997161924,1.5519224857483112,0.0,5.276519495301495,0.008709071297596793,3.102655616684953,5.285984672439537
822,-1.349006209085642,0.1676903141834896,1.5539058144892268,2.0672989055956705,0.0,1.72792674547377,0.5711286460070132,1.594564939168688,2.421924813942513,0.0,0.03746999416433825,-0.7777744494293221,-0.875418745323336,1.271381946796573,0.0,5.278169942317607,-0.0058794155552224225,3.090441277324545,5.2766384759938445
828,-1.5175653148588828,0.10715876156726213,0.0056774864114646,1.5250191507146327,0.0,0.6751277091272743,-1.657992580722729,1.5300950643487534,2.3573483871626886,0.0,0.8508401762226394,1.398641602171702,0.9436258541706405,1.9530166588609192,0.0,5.28161703485243,-0.0017002312675016285,3.098288836972423,5.280251812088835
840,0.6365598387976122,1.0073992239905099,1.1145890364088928,1.6350945037216305,0.0,0.27914845222480383,-2.173350459031248,1.2363936436560767,2.5181757304396064,0.0,-0.6145421183826033,1.3803003761223538,-0.09483279533526928,1.592357178207763,0.0,5.280143466310307,-0.008946189585936182,3.0861902273294906,5.271183495342893
841,0.9885873733404734,0.6259330757623233,1.0049157930126422,1.5460002109504332,0.0,-0.3476677402476963,-1.9870084589258876,-0.06997057909345948,2.021171701400379,0.0,-0.7209623712164032,1.417907555833846,1.5382402119508176,2.2671895614597792,0.0,5.281773325329974,0.001256498202579337,3.096334724233887,5.283321958822193
842,-0.8964871715463785,-0.9743224470266199,1.9476736288846839,2.3574540791563803,0.0,0.3341221730567922,1.6749289498341255,0.8643804805846781,1.9171181288297015,0.0,0.9060568544635107,-0.6128215910764625,-0.7284235659488018,1.4038544076108344,0.0,5.279818786054646,-0.009689105770325668,3.0914746292669335,5.270406275064307
846,0.8524001502273042,-0.49941032850643013,2.310037566368827,2.5146438995437705,0.0,-0.3549516490540137,1.644368124667922,0.2452479218253639,1.7033048572997083,0.0,-0.5994406910972981,-1.3345513377581106,-0.25350425506916774,1.5647165247808763,0.0,5.281857891509386,0.018524415649070036,3.114999907362934,5.300440811509594
857,-0.7798388093016649,-1.5393432956641078,1.4184236794622878,2.236250383121145,0.0,1.570934480300727,0.2632809177649793,0.36420269281361906,1.6373635135975864,0.0,-0.7322713217955384,1.551528654892169,0.298813050547225,1.8101018411078496,0.0,5.27936243976395,0.0018772552909913642,3.0940200847369885,5.281372221659409
862,0.277879393068534,-1.0227051576897774,-0.5490744051697926,1.1982442114281329,0.0,0.9071960764437657,1.8106927875070173,0.9622700192653261,2.2447138732971834,0.0,-1.1746370618790196,-0.46006909601287677,1.94775617460158,2.37253174821191,0.0,5.277305826071159,0.027591077861703006,3.107716426008468,5.304544195619245
864,-1.0437317594010465,-1.4541496672666454,0.01674373367503255,1.793145639417651,0.0,1.4379005454366698,0.4131883208739502,0.02887883434460979,1.5000934121906766,0.0,-0.5834452446204826,0.9902299806584774,2.052187342382958,2.403362984784232,0.0,5.2794143673046054,0.013101560967358594,3.0990922018805636,5.292642921226106
869,0.9906908455861939,1.340796897091678,2.3148898991287674,2.854659980981695,0.0,0.36293989617159483,-1.3948338254495742,0.482315327468308,1.5235086265306341,0.0,-1.076116654865313,0.2455631626831443,-0.596610947678116,1.3483285671392709,0.0,5.282120948051029,0.0013149222858759302,3.0836288851686335,5.276026757326324
870,-1.7750951514708433,-0.8364889189777681,2.648694552693422,3.2980938484171056,0.0,0.6077778369761259,0.779456748011712,0.06333551965726861,0.9960531112052634,0.0,1.0859487093954727,-0.1381506330218804,-0.7081720989091711,1.3941287239148543,0.0,5.276964182485371,0.04278323602815082,3.1174843409799644,5.319428192703359
876,-0.06965151486168644,-0.7191093985918371,1.3416162665975027,1.5274382339773087,0.0,1.6004635029925787,0.79280708055579,-0.8057576741775697,1.9622526881209195,0.0,-1.3165358408335401,0.1593295442326357,1.800706873485125,2.2901778857569624,0.0,5.281442204542568,-0.004207813499370161,3.089009810501157,5.2770379290003016
879,-0.32123660849571073,0.8078461356152831,2.2491665785831088,2.4136533153774753,0.0,-0.5824363328644058,-1.6950857580627225,0.34603597250939,1.8285109773936792,0.0,1.1460034845365714,1.0616063161945715,-0.03151311809112261,1.6386097809103293,0.0,5.275654187219632,0.01988846859022786,3.1075814829346724,5.28411509722838
882,1.0427711670196214,0.6957743047572477,-1.1553583365912412,1.7080662068578698,0.0,-1.0468493149776221,0.28220270875589365,1.0991650517028733,1.547533314385935,0.0,0.07394919569250145,-1.191625386460237,2.0326060626485547,2.408452601037591,0.0,5.27795350448126,0.02646602977847934,3.1047246073050494,5.303277419224096
883,-0.42898544243040765,1.9131692024818394,1.716853009186313,2.608254752405402,0.0,-0.36265332900442826,-1.2589158463138603,1.3118980613542495,1.8570478614387493,0.0,0.5632792212330126,-0.8386544344814514,-0.7148858026547487,1.3324426564451455,0.0,5.275905668362075,0.03289184783367105,3.116224476414831,5.30789279275515
886,1.163254541982188,0.8314663197827981,0.6030823403150595,1.555432213478391,0.0,-0.3403284242449901,-1.7966020923084287,-0.08842672119190301,1.8337353927456135,0.0,-0.717049511655764,1.2811207753609515,1.8488575153966766,2.411933153260054,0.0,5.278350929680606,0.008814912862745494,3.1004664491202685,5.287297921141439
888,1.270050890426058,-0.37574024977863985,-0.08822264735028129,1.3315993865394675,0.0,-1.0989139338738627,1.6902057254419642,0.36626175545671313,2.0517598770421976,0.0,0.1001040013120688,-1.3134619025287193,1.8210867614294128,2.3011468778536317,0.0,5.283947843347665,-0.006932741312551727,3.100436552522643,5.27576610469786
890,0.27206887565783605,2.252710280042007,0.8455585400390138,2.423810639198661,0.0,0.6786539309314986,-0.9887838336295145,1.1323825641863356,1.6527911514889388,0.0,-1.0904589955428936,-1.1941692412558973,0.16805301555466987,1.699146784150245,0.0,5.28205170166481,0.07780579653524988,3.194533961494719,5.359998933529414
891,-0.831695071559682,-0.8003469105433045,-0.7168315606023427,1.3628217222731387,0.0,1.7333075084774698,-0.39614499631014577,1.0797495766595153,2.0828606810090298,0.0,-0.7494069678331933,0.9108004297632879,1.9070619988054243,2.2960336830958448,0.0,5.280677427613123,-0.017273994882177846,3.0816423978681997,5.264001161074647
892,0.5427985109648208,1.7298396295608278,-0.16904065066403945,1.8239281236476255,0.0,1.0196464604250295,-1.0210546767282946,1.132017151396222,1.837078680767998,0.0,-1.2934371482248659,-0.9671559356022486,1.0601291327850988,1.9939811981780118,0.0,5.275395418778682,-0.006976548755478262,3.08739966363797,5.267524288643313
894,0.9970319951279825,-0.832730846899749,-0.5661758919501625,1.4209969368242414,0.0,-0.9558935750008907,1.409962439563452,0.3275610083968084,1.7378683819785363,0.0,0.04704578361944592,-0.7678402133904234,2.3321208073172928,2.5048545545214957,0.0,5.284001688440203,0.027776894906828886,3.0962242099857957,5.258407330225367
897,0.595677846361956,-1.9406812319223,0.6340583781619911,2.1293824124967187,0.0,-0.7301178740986808,0.6195521970983445,1.7730691829712741,2.0178838058127235,0.0,-0.01937852091886138,1.4396924094943013,-0.30313836129659,1.5519985848727733,0.0,5.280284446063341,0.012854105319594744,3.1051727717231112,5.293121132568053
898,-0.3318885265191322,1.113311596504801,2.0571284102677123,2.3648580702504605,0.0,-1.092167843373942,-1.0715642348516647,-0.1405306363386821,1.5401276110810211,0.0,1.7627305796195876,0.0975755534220845,0.4888493194461548,1.8972165723510854,0.0,5.278989074337377,-0.012395565628275484,3.089641849395516,5.267377352973015
902,-1.0490995094544031,0.2877193809386363,2.0158592627161296,2.293086234997423,0.0,0.720258058101694,1.2771145266722141,-0.43442414188098394,1.53286699054344,0.0,0.16153636262862883,-1.7299633187954861,0.6502522476905097,1.9197427032768586,0.0,5.279879607310283,0.01035754155115054,3.095179992194196,5.28936049824971
904,1.1418425909794854,0.2850028280946504,0.6062142503176806,1.3280401059591451,0.0,-1.2797615229628572,-1.733804662744564,-0.008144812963981155,2.1575676567237188,0.0,0.5179820540139515,1.4783876653530468,1.4976029260009867,2.2227161315931148,0.0,5.278633463993787,0.018587652800618137,3.110261409511117,5.296016968376086
908,1.075469338526541,1.7134070562374508,0.7325565615135023,2.154112542427286,0.0,0.2606615156064101,-1.0696446443116183,1.757866649672677,2.0768589119160836,0.0,-1.3435313799016235,-0.3277053694784589,-0.2700818168887999,1.4930266394503244,0.0,5.278467084726779,-0.012865278563777949,3.082083057654182,5.266335675653535
914,1.2180583669973586,0.4370433590432739,-0.0748894965749814,1.300555731579547,0.0,-0.0814447842970719,-1.8287844361318595,2.1266291187111235,2.807988758244667,0.0,-0.8906025710855359,1.319268714383788,0.4879483417235872,1.736506102752253,0.0,5.278802677006642,-0.01979078173981641,3.0727298426296894,5.258215268968436
8,1.8020377484876735,1.0359878542838614,2.1667909534403957,3.004456291620898,0.0,-0.3596489915722146,-0.8694674721416261,-0.15383640598493922,0.9592447097631971,0.0,-1.6127614799603804,-0.2715519561225492,0.06789560536514168,1.7096978825730815,0.0,5.279058319798991,-0.005176021552225407,3.090424769268256,5.274225918720444
15,1.1970115486952433,0.6518745071860158,0.7882213508633605,1.5780474042108854,0.0,-0.45608642873540084,-2.034043134868015,1.4812840903923583,2.559435983294149,0.0,-0.8280387274380272,1.3053940473332992,0.08089031756150249,1.6247959800401404,0.0,5.284094813866398,-0.024807694005660075,3.0836267097777847,5.2598498238804545
17,-0.6713527500605179,1.7935738276090298,0.5620059089388973,1.9986585308479332,0.0,0.7452892316124108,-0.5730311068085132,1.9526766041367325,2.169776555229046,0.0,-0.22442748168751678,-1.3616513499474534,-0.4051419400324676,1.5206311404323516,0.0,5.279545791021366,0.0004649457537713175,3.091444935408979,5.2794653056869585
21,1.4434435427771475,0.23754452860743527,0.9745044588912672,1.760902977397219,0.0,-0.9480974558641804,0.4946380289674276,-0.9806914919338666,1.4548110045705056,0.0,-0.25272775813766457,-1.012370953502235,2.258273819984759,2.5361947664928794,0.0,5.278890424407962,0.0003798147039955069,3.091814853934173,5.27969602951042
22,-0.5450072359553846,2.0681746548028324,0.3826466871471682,2.1753072124066297,0.0,0.4451592391361655,-0.9514571035962044,-0.35713179412742474,1.1145152209367526,0.0,-0.203625861222092,-0.9851834102570473,2.153510581267558,2.427627369915836,0.0,5.272117134799592,0.004555309539414409,3.0927743082096737,5.275574150975991
23,0.8407019444859609,-0.4523624542052392,-0.43736246195067224,1.0553962117194058,0.0,-2.1700585869281617,-0.6266660599424524,1.2779717109425714,2.5973524994703716,0.0,1.2092253562842796,0.959583242311634,1.195295283176968,2.013820686039415,0.0,5.279475864998971,0.006196219350882437,3.1151978461181042,5.285489832610667
